"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       13178,      -7.675476363,      -5.472432307,               -32,       -5.59269612,      -5.192419619,      -7.429968609
          0,           0,       13179,      -7.694527705,       -5.47278589,               -32,      -5.593345591,       -5.21128192,      -7.429969161
          0,           0,       13180,       -7.70712185,      -5.473135663,               -32,      -5.593977207,      -5.222958558,       -7.42997396
          0,           0,       13181,      -7.721377295,      -5.473450702,               -32,      -5.594605244,      -5.235855816,      -7.429982474
          0,           0,       13182,      -7.736269808,       -5.47375172,               -32,      -5.595233072,      -5.249110941,      -7.429995271
          0,           0,       13183,      -7.750753379,      -5.474047649,               -32,      -5.595859175,      -5.261818522,      -7.430012528
          0,           0,       13184,      -7.764442506,      -5.474342371,               -32,      -5.596475412,      -5.273733275,      -7.430033815
          0,           0,       13185,      -7.777242552,      -5.471347372,               -32,      -5.596742963,      -5.281844805,      -7.430057872
          0,           0,       13186,      -7.600731971,      -5.472411027,               -32,      -5.595702056,      -5.106217687,       -7.43008429
          0,           0,       13187,      -7.599596114,      -5.475025392,               -32,      -5.598012098,      -5.105518718,      -7.430112929
          0,           0,       13188,      -7.781055749,      -5.475640897,               -32,      -5.598237134,      -5.287273099,      -7.430143644
          0,           0,       13189,      -7.800834036,      -5.476061694,               -32,      -5.599155974,      -5.309032463,      -7.430176184
          0,           0,       13190,      -7.821306503,      -5.476468737,               -32,      -5.599750136,      -5.330497078,       -7.43020925
          0,           0,       13191,      -7.827888105,      -5.476882707,               -32,      -5.600294614,      -5.338427063,      -7.430241619
          0,           0,       13192,      -7.830760995,      -5.477307136,               -32,      -5.600821605,      -5.342931584,      -7.430272563
          0,           0,       13193,      -7.831816493,      -5.477736686,               -32,      -5.601338045,      -5.345779021,      -7.430302528
          0,           0,       13194,      -7.830381599,      -5.477942183,               -32,      -5.601787493,      -5.345990699,      -7.430330208
          0,           0,       13195,      -7.816141699,      -5.476467001,               -32,      -5.601648929,      -5.329937152,      -7.430356822
          0,           0,       13196,      -7.571809439,      -5.477034841,               -32,      -5.600833795,      -5.082287452,      -7.430376648
          0,           0,       13197,      -7.648838986,      -5.478424995,               -32,      -5.602475017,      -5.161556753,      -7.430395606
          0,           0,       13198,      -7.767540121,       -5.47900393,               -32,      -5.603311787,      -5.284448078,      -7.430395147
          0,           0,       13199,      -7.798072194,      -5.479416448,               -32,      -5.604091649,      -5.314797044,      -7.430360266
          0,           0,       13200,      -7.804924839,      -5.479704944,               -32,      -5.604650716,      -5.320754279,      -7.430291203
          0,           0,       13201,       -7.80067151,       -5.47942026,               -32,      -5.604759303,       -5.31517959,      -7.430229937
          0,           0,       13202,       -7.75793803,       -5.48038956,               -32,      -5.605788807,      -5.271879333,      -7.430191986
          0,           0,       13203,      -7.798075503,      -5.480668005,               -32,      -5.606359474,       -5.31066282,      -7.430167812
          0,           0,       13204,      -7.792968767,      -5.480985277,               -32,        -5.6069596,       -5.30389914,      -7.430150104
          0,           0,       13205,      -7.794987114,      -5.481271628,               -32,       -5.60752722,      -5.304943079,      -7.430137293
          0,           0,       13206,      -7.794700896,      -5.481551002,               -32,      -5.608085274,      -5.303831102,      -7.430219419
          0,           0,       13207,      -7.793646515,      -5.481830071,               -32,      -5.608628913,      -5.302266012,      -7.430191958
          0,           0,       13208,      -7.793098109,      -5.482115024,               -32,      -5.609158863,      -5.301521294,      -7.430171153
          0,           0,       13209,      -7.792812003,      -5.482412834,               -32,      -5.609671983,       -5.30135517,      -7.430156896
          0,           0,       13210,      -7.793049736,      -5.482723885,               -32,      -5.610171354,      -5.301958522,      -7.430148076
          0,           0,       13211,      -7.792729155,      -5.483048777,               -32,      -5.610656724,       -5.30216373,      -7.430148555
          0,           0,       13212,      -7.793497282,      -5.483388362,               -32,      -5.611130282,       -5.30364491,       -7.43014889
          0,           0,       13213,       -7.79439555,      -5.483735242,               -32,      -5.611596764,       -5.30536352,      -7.430184736
          0,           0,       13214,      -7.796193177,      -5.484084481,               -32,      -5.612055991,      -5.308118883,      -7.430196559
          0,           0,       13215,      -7.798143982,      -5.483712848,               -32,      -5.612468519,      -5.310765406,      -7.430199856
          0,           0,       13216,      -7.789366192,      -5.484329383,               -32,      -5.612750381,      -5.302035429,      -7.430196141
          0,           0,       13217,      -7.752242213,      -5.484960414,               -32,      -5.613168582,      -5.263863379,      -7.430185135
